mcp_id,customer_name,email,phone,credit_limit,kyc_date,status,region,industry,country,zip_code,subscription_plan,signup_date,last_login,total_transactions,total_spent,preferred_category,loyalty_points,data
CUST119,"Perez, Holmes and Sutton",mark15@hall.biz,126156614,29007,8/8/2024,inactive,Port Aaron,Energy,Holy See (Vatican City State),8010,Standard,11/10/2021,10/25/2023,123,7909.59,Electronics,2198,"{""preferred_contact"":""email""}"
CUST120,Gould-Lewis,christopher72@larson-gonzales.info,4084553004,21926,5/18/2021,inactive,South Jessica,Manufacturing,British Indian Ocean Territory (Chagos Archipelago),33883,Premium,5/31/2021,10/14/2021,7,14577.48,Books,3629,"{""preferred_contact"":""email""}"
CUST121,Lopez LLC,dcampbell@miller.net,7517366859,37770,7/25/2024,active,East Meganmouth,Logistics,Trinidad and Tobago,64579,Basic,12/3/2020,1/19/2025,68,12288.53,Grocery,4835,"{""preferred_contact"":""email""}"
CUST122,"Best, Anderson and Wilson",timtorres@johnson-tran.org,7488828665,5287,5/25/2022,active,Meltonstad,Energy,Svalbard & Jan Mayen Islands,30438,Premium,1/5/2025,6/4/2025,50,17172.33,Electronics,3689,"{""preferred_contact"":""mobile""}"
CUST123,"Kent, Patterson and Garcia",jwhite@hudson-clark.com,3023412178,46013,9/23/2023,inactive,Port Joshua,Manufacturing,Dominica,22247,Basic,11/24/2022,5/24/2023,1,7078.6,Grocery,2465,"{""preferred_contact"":""mobile""}"
CUST124,"Bowers, Johnson and Reynolds",carterdaniel@anderson.com,2746283383,19365,12/5/2020,inactive,Patriciaburgh,IT,Mozambique,42367,Basic,10/30/2020,4/6/2023,126,1705.49,Sports,1855,"{""preferred_contact"":""mobile""}"
CUST125,"Harris, Raymond and Turner",anewman@gilmore.com,154479750,36315,12/23/2023,active,Tyronehaven,IT,Maldives,33803,Basic,1/7/2022,1/19/2022,178,6126.07,Books,292,"{""preferred_contact"":""mobile""}"
CUST126,Thompson Ltd,jamesgrant@gray.com,2017750423,22810,7/22/2025,active,New Thomashaven,Retail,Hungary,79271,Standard,10/28/2021,7/6/2022,81,2007.43,Books,1128,"{""preferred_contact"":""mobile""}"
CUST127,"Sexton, Davenport and Avila",christine22@reeves.com,4617789356,26207,1/20/2024,active,Tranland,Agriculture,Djibouti,17048,Premium,12/23/2020,4/2/2025,18,16031.79,Sports,2221,"{""preferred_contact"":""mobile""}"
CUST128,Singleton LLC,dlarson@smith-alexander.info,819466485,43641,1/14/2024,inactive,Dianeberg,Logistics,Antarctica (the territory South of 60 deg S),51793,Basic,5/16/2025,9/3/2025,48,17552.56,Books,2093,"{""preferred_contact"":""mobile""}"
CUST129,Matthews Inc,lwilliams@cox.com,7031655648,35515,8/21/2022,inactive,Port Juanmouth,Manufacturing,Micronesia,66752,Basic,1/29/2025,2/17/2025,85,7893.03,Fashion,3091,"{""preferred_contact"":""email""}"
CUST130,Munoz-Jones,martinezthomas@hill.com,2320497260,8356,8/30/2022,active,South Robinchester,Logistics,Egypt,31536,Standard,7/2/2024,7/4/2025,90,15276,Fashion,3279,"{""preferred_contact"":""email""}"
CUST131,"Goodwin, Novak and Morris",schultzmonica@morrison.com,8846997547,49571,2/3/2021,inactive,Lindaburgh,IT,Cook Islands,67387,Standard,12/1/2022,3/8/2023,161,2359.02,Electronics,916,"{""preferred_contact"":""email""}"
CUST132,Pennington PLC,angelarogers@gross.com,2988941821,11975,4/7/2022,active,Port Erik,Manufacturing,Comoros,82923,Standard,5/14/2024,9/20/2025,99,19228.69,Grocery,3314,"{""preferred_contact"":""email""}"
CUST133,"Christian, Richardson and Brown",victoria39@schultz.com,8024522757,9836,7/15/2024,inactive,Hartmanmouth,Logistics,Botswana,36755,Basic,10/26/2024,7/16/2025,85,7671.57,Sports,2309,"{""preferred_contact"":""email""}"
CUST134,Hayden Inc,christinesmith@coleman.org,3597786008,15375,9/17/2025,active,Bennetthaven,Retail,Lao People's Democratic Republic,53626,Standard,7/22/2023,9/17/2025,53,10763.16,Grocery,4109,"{""preferred_contact"":""email""}"
CUST135,Thomas Ltd,jennifercabrera@schwartz-burch.biz,9765233467,37673,5/22/2024,active,East Davidview,Logistics,Burundi,7340,Basic,7/20/2024,6/1/2025,193,15317.31,Sports,4087,"{""preferred_contact"":""email""}"
CUST136,Hill PLC,vschmidt@hill.biz,8524114354,37458,12/28/2023,inactive,East Yolanda,Manufacturing,Wallis and Futuna,9654,Basic,8/28/2025,9/19/2025,3,10833.7,Grocery,4588,"{""preferred_contact"":""email""}"
CUST137,Hawkins-Gibson,aadams@guerra.com,8093019995,10451,6/13/2022,inactive,Brandonmouth,Logistics,Brunei Darussalam,60067,Standard,6/23/2023,12/6/2024,142,2543.31,Sports,4910,"{""preferred_contact"":""email""}"
CUST138,Kerr-Blanchard,rchapman@morris.com,120811750,20630,3/10/2025,active,Perezbury,Retail,Guinea-Bissau,18838,Basic,1/14/2023,1/16/2023,166,3803.49,Grocery,3510,"{""preferred_contact"":""email""}"
CUST139,Mann-Lopez,cameronfreeman@arnold-green.com,5519396326,49340,5/3/2022,active,East Deborahfurt,Manufacturing,South Georgia and the South Sandwich Islands,20334,Basic,2/12/2021,9/22/2021,85,16614.19,Sports,926,"{""preferred_contact"":""email""}"
CUST140,Finley-Hanson,richardclark@smith.biz,9672382982,25880,9/25/2024,active,East Ginahaven,Retail,Thailand,16609,Basic,7/8/2021,3/25/2022,168,17380.52,Electronics,3044,"{""preferred_contact"":""email""}"
CUST141,Wilson-Peterson,james37@keller.biz,5168109655,10109,8/10/2022,inactive,Port Derrickbury,Energy,Guatemala,12763,Standard,4/10/2022,7/3/2022,23,13346.59,Electronics,3220,"{""preferred_contact"":""email""}"
CUST142,Schultz-Martinez,dyoung@melendez.info,3515404869,23761,12/19/2023,active,New Pamelaton,Retail,Ghana,5107,Standard,10/6/2021,3/21/2025,182,9903.9,Books,1609,"{""preferred_contact"":""email""}"
CUST143,Shepherd-May,dbenson@cisneros.com,6988147149,19213,7/10/2021,active,Port Lauramouth,Retail,Nigeria,47278,Standard,6/5/2024,1/19/2025,35,13091.52,Sports,2478,"{""preferred_contact"":""email""}"
CUST144,Vasquez LLC,katie95@copeland.com,3156836497,17570,3/8/2025,active,East Matthewberg,Agriculture,Tuvalu,60482,Basic,2/20/2024,11/29/2024,184,9407.37,Books,4208,"{""preferred_contact"":""email""}"
CUST145,House-Cooper,rachel19@lopez.biz,8832132881,29379,6/7/2023,inactive,Castanedaville,Energy,Lithuania,37448,Standard,3/29/2022,1/21/2025,92,8669.88,Grocery,4869,"{""preferred_contact"":""email""}"
CUST146,Webb Group,martinezmichael@soto.biz,5630722090,29091,6/23/2024,active,Millermouth,Manufacturing,Reunion,33810,Basic,11/27/2022,10/12/2024,180,3213.44,Sports,819,"{""preferred_contact"":""email""}"
CUST147,"Page, Tran and Spencer",peterjenkins@mccoy.info,7749041664,48561,1/31/2025,inactive,Port Raymond,Energy,Costa Rica,50482,Standard,11/25/2021,10/14/2025,31,6736.79,Sports,2498,"{""preferred_contact"":""email""}"
CUST148,"Keith, Lee and Hernandez",ibarrakenneth@white.com,7309942296,5342,9/27/2023,active,Burtonborough,Energy,Ukraine,81603,Basic,10/29/2024,5/14/2025,145,11563.82,Books,925,"{""preferred_contact"":""email""}"
CUST149,Snyder and Sons,jeremyjordan@scott-ward.com,1168940267,44395,11/18/2022,active,East Johnberg,Construction,Mozambique,9802,Basic,9/9/2025,9/18/2025,188,7487.23,Grocery,371,"{""preferred_contact"":""email""}"
CUST150,Barnes-Larson,trichards@rice.com,4961144688,13741,12/1/2020,active,Heidiland,Construction,United Arab Emirates,35191,Standard,4/14/2022,6/12/2025,135,15916.58,Fashion,2131,"{""preferred_contact"":""email""}"
CUST151,"Pope, Gross and Winters",ugomez@barnes-jones.com,2169104405,36907,3/29/2022,inactive,West David,Manufacturing,Pitcairn Islands,93621,Premium,8/5/2022,3/11/2025,97,11350.21,Grocery,2987,"{""preferred_contact"":""email""}"
CUST152,Burgess Ltd,grayjacob@ortiz.com,5802892248,31664,12/8/2022,inactive,Lake Codyfort,Energy,Cuba,8589,Basic,5/17/2024,6/24/2024,132,7441.46,Fashion,310,"{""preferred_contact"":""mobile""}"
CUST153,"Mckinney, French and Lawrence",washingtonlauren@davis-simon.net,6972292829,23390,3/25/2021,active,North Brianna,Agriculture,Bahamas,10123,Standard,8/2/2021,4/14/2024,169,16118.43,Electronics,3520,"{""preferred_contact"":""mobile""}"
CUST154,Romero Inc,michael73@gill-taylor.info,3312444491,24880,11/26/2021,active,Ramosfort,Energy,Zimbabwe,75862,Basic,10/24/2024,3/26/2025,71,728.81,Books,4492,"{""preferred_contact"":""mobile""}"
CUST155,Smith-Jimenez,ejones@bryan.biz,5261720455,36689,9/14/2024,active,Daughertyfurt,IT,Congo,88025,Premium,3/30/2024,11/4/2024,3,4277.5,Electronics,4643,"{""preferred_contact"":""mobile""}"
CUST156,Crawford Inc,nathanhughes@brown-mccoy.net,1840874255,23546,6/16/2025,active,Christineberg,Retail,Comoros,97755,Basic,9/13/2024,10/18/2024,146,18552.64,Sports,2657,"{""preferred_contact"":""mobile""}"
CUST157,Martinez Ltd,michellestewart@norris.net,4642849074,16725,6/16/2021,active,Lake Christineberg,Agriculture,Congo,66118,Basic,10/24/2021,3/9/2025,150,9992.21,Fashion,4040,"{""preferred_contact"":""mobile""}"
CUST158,Vega Ltd,whitechristina@davis.net,6854442631,19206,1/11/2022,inactive,Emilyville,Retail,Trinidad and Tobago,9320,Basic,8/26/2024,9/18/2025,102,2825.15,Fashion,2651,"{""preferred_contact"":""mobile""}"
CUST159,"Hill, Evans and Payne",obaker@camacho.com,8097144590,33780,5/24/2023,active,Josephfort,Manufacturing,Georgia,86542,Premium,9/23/2025,10/15/2025,195,1532.57,Grocery,4857,"{""preferred_contact"":""mobile""}"
CUST160,Smith Ltd,ralph50@freeman-lopez.com,6888002765,32551,9/8/2022,active,New Micheleberg,Energy,France,18767,Standard,4/28/2025,6/23/2025,76,13820.94,Fashion,1384,"{""preferred_contact"":""email""}"
CUST161,Davis-Figueroa,wpatel@rice.com,9155393432,10008,8/20/2023,active,South Kathleenhaven,Retail,Croatia,52652,Premium,1/20/2021,10/15/2023,146,11146.71,Grocery,952,"{""preferred_contact"":""email""}"
CUST162,Perry Inc,charlespeterson@rangel.com,6948525043,25015,4/11/2025,inactive,Tonimouth,IT,Serbia,77161,Basic,3/6/2021,3/25/2021,167,4269.62,Electronics,417,"{""preferred_contact"":""email""}"
CUST163,English-Daniel,thompsonvalerie@parker.org,4105906564,15756,1/5/2025,active,Pricefurt,Energy,Gabon,77354,Premium,12/15/2020,2/27/2021,65,4339.48,Grocery,2276,"{""preferred_contact"":""email""}"
CUST164,"Ewing, Davis and Leon",lawrencejennifer@burton.com,4484159464,29855,2/28/2025,inactive,North Tony,Energy,Macao,94169,Basic,6/16/2025,8/19/2025,144,5077.85,Books,1744,"{""preferred_contact"":""email""}"
CUST165,Walker-Walton,jonathan80@miller.com,8340855141,45257,8/28/2024,inactive,East Lorifurt,Retail,Lesotho,38751,Basic,5/18/2021,4/25/2022,143,5714.05,Electronics,1336,"{""preferred_contact"":""email""}"
CUST166,Kaufman-Hernandez,travis79@gonzalez.com,9916126783,21427,6/20/2025,inactive,East Kathleen,Retail,Cambodia,82253,Standard,9/23/2022,6/7/2023,18,3091.53,Electronics,50,"{""preferred_contact"":""email""}"
CUST167,Murphy-Myers,pcantu@tran.org,6608953684,18405,3/21/2022,inactive,Zamorachester,Retail,Mali,39320,Basic,1/12/2022,2/6/2025,155,5817.57,Grocery,2875,"{""preferred_contact"":""email""}"
CUST168,"Mosley, Craig and Kirk",christopher66@haynes-snyder.biz,4269238139,26657,10/27/2024,active,North Emily,Logistics,Syrian Arab Republic,4843,Premium,11/20/2024,2/24/2025,179,7938.67,Sports,2777,"{""preferred_contact"":""email""}"
CUST169,"Braun, Marshall and Barrett",elizabeth74@phillips.com,682718413,16687,5/16/2021,active,Port Madisonborough,Logistics,Barbados,84848,Premium,2/28/2023,9/15/2025,71,1011.2,Sports,4376,"{""preferred_contact"":""email""}"
CUST170,Palmer LLC,danamorris@reynolds.org,8544440378,9190,8/11/2021,inactive,North Melissa,Manufacturing,Egypt,11155,Standard,12/3/2024,10/21/2025,26,13698.62,Fashion,1585,"{""preferred_contact"":""email""}"
CUST171,Price Group,smithkyle@quinn-smith.com,4475596922,7185,8/29/2021,active,Mullinsport,IT,Bermuda,41948,Basic,2/20/2024,11/29/2024,168,1337.2,Books,2205,"{""preferred_contact"":""email""}"
CUST172,"Bell, Christensen and Morris",donnakeller@smith.com,7838471842,7820,10/6/2022,active,South Paul,Retail,Somalia,48883,Premium,10/10/2023,8/18/2025,49,7541.23,Grocery,4589,"{""preferred_contact"":""email""}"
CUST173,"Boyle, Kelley and Parker",jessica44@anderson.com,5240824310,35211,1/13/2023,active,South Michaelborough,Retail,Solomon Islands,72117,Premium,3/6/2022,2/12/2023,57,7081.37,Sports,2610,"{""preferred_contact"":""email""}"
CUST174,Wallace Group,umartinez@white.com,1749038090,21484,1/19/2021,inactive,New Amanda,Energy,Nauru,28205,Standard,9/8/2021,7/10/2023,13,3924.79,Books,4310,"{""preferred_contact"":""email""}"
CUST175,Williams Ltd,vgreen@mcconnell.com,7831278320,23268,6/3/2025,active,Amandashire,Manufacturing,Panama,57083,Basic,8/23/2024,11/8/2024,178,4840.98,Fashion,2459,"{""preferred_contact"":""email""}"
CUST176,"Taylor, Smith and Buchanan",julieparker@stein-miller.com,7339285368,12785,6/27/2023,inactive,Port Jamesfurt,IT,Cyprus,3468,Basic,3/1/2025,6/23/2025,31,3292.2,Grocery,2220,"{""preferred_contact"":""email""}"
CUST177,"Medina, Irwin and Smith",heidichambers@dawson.com,8227736964,8373,12/8/2024,active,Whitehaven,Construction,Kazakhstan,72600,Premium,11/26/2024,5/1/2025,43,242.29,Fashion,3485,"{""preferred_contact"":""email""}"
CUST178,Morgan-Hancock,lisa63@pierce.biz,231967322,15910,3/25/2024,active,New Rachael,Manufacturing,Tanzania,11459,Basic,10/20/2024,11/17/2024,47,3868.01,Grocery,489,"{""preferred_contact"":""email""}"
CUST179,Salazar Ltd,timothybell@ramirez.com,2014802549,36292,11/13/2021,inactive,Robinsonstad,Retail,United States Minor Outlying Islands,20092,Premium,12/9/2024,5/13/2025,5,8209.67,Grocery,1906,"{""preferred_contact"":""email""}"
CUST180,"Jackson, Potts and Evans",alvaradomark@morris.org,8648698727,21866,5/13/2021,active,New Gregorytown,Agriculture,Bangladesh,88739,Basic,12/8/2024,12/25/2024,120,3584.68,Grocery,1708,"{""preferred_contact"":""mobile""}"
CUST181,Evans-Smith,jacobwest@pierce.com,3200501151,28307,6/7/2025,inactive,North Mark,IT,Antarctica (the territory South of 60 deg S),32249,Basic,11/30/2023,3/3/2024,146,17755.22,Grocery,2056,"{""preferred_contact"":""mobile""}"
CUST182,"Le, Mcmahon and Thomas",joseph26@stark.com,4787206914,44722,5/19/2022,inactive,Williamston,Energy,Guadeloupe,77919,Basic,2/22/2024,1/24/2025,177,8284.48,Fashion,1227,"{""preferred_contact"":""mobile""}"
CUST183,"Crane, Brown and Kelly",brett26@wilson.com,3935820333,31198,11/7/2022,active,North Aaron,Construction,San Marino,51187,Premium,4/13/2025,5/11/2025,16,18831.52,Sports,1454,"{""preferred_contact"":""mobile""}"
CUST184,"Welch, Rodriguez and Smith",shieldsrenee@rogers-duncan.com,1901721024,5575,4/13/2024,active,Port Shannontown,Agriculture,Bahamas,81082,Basic,10/18/2023,7/31/2025,100,2036.41,Sports,2104,"{""preferred_contact"":""mobile""}"
CUST185,Hart-Miller,suzanneconway@smith.com,7772090212,12510,3/16/2025,inactive,East Jenniferstad,Manufacturing,Saint Barthelemy,64356,Standard,5/30/2024,1/25/2025,121,4732.51,Books,1519,"{""preferred_contact"":""mobile""}"
CUST186,Rice PLC,jameshughes@bruce-howard.com,464966793,42426,12/8/2024,active,Williamsburgh,Manufacturing,Liberia,87903,Premium,4/23/2022,6/18/2024,11,3962.16,Fashion,2444,"{""preferred_contact"":""mobile""}"
CUST187,"Burns, Watkins and Robinson",hcoleman@williams.com,5966337919,15665,9/28/2022,inactive,Jacobfort,Energy,Liberia,26858,Basic,8/14/2021,10/29/2021,158,18365.54,Fashion,3879,"{""preferred_contact"":""email""}"
CUST188,Landry-Dixon,jenniferkeller@banks-blanchard.com,3446220990,44956,9/21/2023,inactive,Figueroashire,Construction,Solomon Islands,68603,Standard,2/5/2025,5/31/2025,121,17709.28,Fashion,1881,"{""preferred_contact"":""email""}"
CUST189,Tyler-Woods,williamhorn@olson.org,3489959210,22426,7/2/2021,active,Whitneyland,Energy,Guadeloupe,84258,Standard,4/27/2024,10/21/2025,166,4239.63,Grocery,3492,"{""preferred_contact"":""email""}"
CUST190,Hicks-Klein,jennifer97@scott.com,3698000864,8473,2/1/2021,active,New Andrea,Construction,Heard Island and McDonald Islands,12053,Premium,6/16/2025,10/2/2025,65,7903.83,Books,19,"{""preferred_contact"":""email""}"
CUST191,"Ferguson, Mendoza and Gross",hpratt@newton-johnson.com,8825070832,26433,12/20/2024,active,Amychester,Energy,Marshall Islands,62491,Basic,4/26/2024,9/20/2024,73,1563.28,Sports,3751,"{""preferred_contact"":""email""}"
CUST192,"Conley, Stanley and Fischer",mcclurejulia@scott-reyes.net,7678003704,11105,11/25/2022,inactive,Sarahville,Construction,Sudan,43254,Basic,5/14/2022,6/19/2025,162,1959.82,Electronics,226,"{""preferred_contact"":""email""}"
CUST193,Mcmahon Inc,nmeyer@sloan.com,2378103245,42674,2/23/2023,active,Port Donnafurt,Energy,Bhutan,6500,Premium,6/16/2023,10/1/2023,176,16887.09,Electronics,3174,"{""preferred_contact"":""email""}"
CUST194,"Smith, Hawkins and Solis",kelsey66@smith.com,3083304503,10933,2/6/2025,active,Jessicaland,IT,Guinea,4480,Standard,1/13/2025,1/17/2025,67,2956.6,Grocery,3078,"{""preferred_contact"":""email""}"
CUST195,"Williams, Benson and Lee",howardholly@kelley.net,6881285212,48265,9/13/2024,active,West Jeffrey,Retail,Anguilla,43344,Standard,1/27/2024,9/8/2025,23,1764.79,Electronics,2898,"{""preferred_contact"":""email""}"
CUST196,"Clark, Smith and Ward",michaelstrickland@pierce-jackson.com,8865540725,26011,6/17/2024,inactive,New Erikmouth,Logistics,China,74851,Standard,2/13/2025,6/15/2025,10,9602.48,Books,3710,"{""preferred_contact"":""email""}"
CUST197,Summers-Henson,jeremy71@schwartz.com,3721207749,47644,7/14/2023,active,West Phillipfort,Manufacturing,Andorra,79850,Standard,9/2/2023,12/7/2024,3,3613.18,Sports,2056,"{""preferred_contact"":""email""}"
CUST198,Carr LLC,paulromero@jackson.com,1958866149,9643,11/23/2020,active,Melodymouth,Manufacturing,Nicaragua,63515,Premium,7/27/2025,8/16/2025,80,19194.52,Electronics,657,"{""preferred_contact"":""email""}"
CUST199,Nolan-Mercado,dhart@davidson.com,3139384605,15095,4/2/2025,inactive,South James,Agriculture,Fiji,11430,Premium,4/10/2025,6/21/2025,46,13819.22,Books,1643,"{""preferred_contact"":""email""}"
CUST200,Green-Miles,nguyenandrew@blevins.com,2244878377,5457,12/2/2024,active,Jasonland,Manufacturing,Norfolk Island,44284,Basic,1/11/2021,12/22/2022,12,1641.25,Books,2828,"{""preferred_contact"":""email""}"
CUST201,"Stephens, Miller and Carroll",martinrachel@walker.com,3709346192,38083,7/19/2024,active,East Zachary,Logistics,Venezuela,34926,Basic,8/9/2021,5/16/2024,175,4588.72,Grocery,1228,"{""preferred_contact"":""mobile""}"
CUST202,Leach-Smith,myersbrittany@gardner.org,6626372228,39972,9/22/2022,active,Salinasside,Retail,United Arab Emirates,13928,Standard,2/8/2023,2/15/2024,83,7276.12,Sports,3109,"{""preferred_contact"":""mobile""}"
CUST203,Wheeler-Carlson,dmartinez@torres-smith.com,7862283234,38414,7/3/2025,active,West Jenniferburgh,Energy,Puerto Rico,1948,Premium,9/18/2022,4/27/2023,135,12466.51,Electronics,349,"{""preferred_contact"":""mobile""}"
CUST204,"Chase, Edwards and Keller",calebjones@fitzgerald.com,6156592934,13336,4/4/2021,active,East Gloriaville,IT,Thailand,5293,Premium,7/21/2023,3/17/2025,95,8872.48,Electronics,836,"{""preferred_contact"":""mobile""}"
CUST205,Briggs-Garza,daltonhunter@walker-watson.org,3589668833,15460,1/4/2022,inactive,Oneillside,Retail,Syrian Arab Republic,26122,Standard,1/29/2021,4/23/2025,120,3744.22,Books,2712,"{""preferred_contact"":""mobile""}"
CUST206,"Sweeney, Harrison and Austin",pmorales@nelson-whitaker.org,5436527522,19306,9/15/2021,active,North Lauren,Agriculture,Burkina Faso,70349,Premium,10/16/2022,7/17/2024,33,11101.31,Electronics,1336,"{""preferred_contact"":""mobile""}"
CUST207,"Mann, Howard and Hill",kguerrero@short.com,5475189645,13320,7/6/2022,active,Port Heathershire,Manufacturing,Panama,29072,Premium,10/21/2024,6/15/2025,142,12024.56,Electronics,2052,"{""preferred_contact"":""mobile""}"
CUST208,Cochran-Weber,tracilee@morrison.net,1850583280,8877,6/7/2023,inactive,East Brooke,Agriculture,Kiribati,8979,Standard,5/31/2023,8/13/2024,43,15072.43,Sports,198,"{""preferred_contact"":""mobile""}"
CUST209,Walker Ltd,jillmathis@adkins-kelly.info,6231410556,49614,11/24/2024,inactive,Adamtown,IT,Mali,48038,Standard,12/5/2020,2/21/2021,44,12340.94,Fashion,3765,"{""preferred_contact"":""mobile""}"
CUST210,Harper and Sons,victorjones@hanson.info,2091052345,43244,7/1/2023,inactive,Howardland,Manufacturing,British Indian Ocean Territory (Chagos Archipelago),51223,Premium,5/11/2023,6/8/2024,64,6684.32,Fashion,3866,"{""preferred_contact"":""mobile""}"
